1,0.11047718325108971,1.6814530213633858,0.002601077865596416,0.03533732163336268,0.06296522010700191,0.007392037997865235,0.053284079375260904,0.0757789561472475,0.13360819999766488,0.3310283083871951,0.010773567138344542,0.07118567035685677,0.16114279342070598,0.04440631649227449,0.11976996587207847
1,0.13866216562530528,0.0,0.031491482068594215,0.0360691108806591,0.48728240328542255,0.006444033237972942,0.7773846150184617,0.4241197546076397,0.22029271629832076,0.18216392619723173,0.002552726438845639,0.3686517420595749,0.10474600460100289,0.054617462674971834,0.24238856027880706
1,0.13378838512498437,0.44108188671696047,0.018028709259817574,0.02996816595224336,0.16981998718644542,0.012810755787840824,0.02010766856754257,0.30602709062652783,0.16025093072352745,0.16836340928869964,0.02139964293396315,0.138696501811347,0.28530938174890524,0.037499240224218224,0.0918757674362581
1,0.1508396166685948,0.2370341418883092,0.0088055535142794,0.030632663803862762,0.18206479094448627,0.005507077305962662,0.05971059273809584,0.3422564363938836,0.14391349110237248,0.6251201969389493,0.0035625311113546606,0.1559414620936086,0.30960978847148884,0.0485988495542519,0.15832192920835342
1,0.16008154721368198,0.2880905715688615,0.02950186115284963,0.03583301846828652,0.49971767355566077,0.09336050341310748,0.6443391911834803,0.5790126964277639,0.21169502603217707,0.10344278824359594,0.07621879260651687,0.3072377274759796,0.07575300612353572,0.04491949246919732,0.14572627325358953
1,0.0,1.9486423152312202,1.9903110310996091E-32,0.0439899340065571,0.08321980725386942,0.005838449060112326,0.08594883631573766,2.692968061669578E-32,0.1410167200238522,0.15603598412478645,2.6293036342017594E-32,0.09532580976205692,0.11719752856377913,0.04970044486785377,0.06470245629008167
2,0.3462123981982221,2.318113614367072,0.054401257862061445,0.03495688832536121,0.021820775293758123,0.008461992670934271,0.0342657240145504,0.059002287116878896,0.11496464603230026,0.2518472604335258,0.0058671599316339786,0.011833468844624571,0.06977577664963143,0.043458196587151554,0.06732544456018173
2,0.3622456206339208,2.532949957014656,0.06488012674171517,0.01224757309000386,0.09354189514323057,0.014362849959345038,0.8563802928272629,0.23076612708362995,0.14546839429389197,0.18745419617968645,0.06603243449804427,0.07238626771663532,0.017257588522150254,0.025572917823706513,0.05267804626799738
2,0.30527169340690075,2.2473050366740854,0.046243970116617315,0.03144287979810519,0.11005748057062484,0.005700970268459439,0.01945241520204448,0.02382938911255559,0.12301846529142159,0.1795457212548982,0.012768230384186887,0.09153510025453121,0.03993358969355933,0.04403842332981361,0.07135790740665221
2,0.29067552146934156,2.0830167575538794,0.03406597079307094,0.014136218067535851,0.039439197851181176,0.022356937824243275,0.030731774431756696,0.009804392349589339,0.10209357079984398,0.08949962066182608,0.0351453419911043,0.028841960916720245,0.0429418297856891,0.020177473768876922,0.09844527821088427
2,0.3470366476352647,2.52283720187963,0.06934430780280168,0.013548303309591342,0.014437224090042812,0.044574988544978406,0.8945348563529526,0.2307489132749141,0.12267221178336177,0.24399078749202227,0.05710698391178744,0.005568265199073394,0.017336086135223465,0.013112662009770813,0.00824736293978017
2,0.35110280514648057,2.535694129938356,0.07449055072707964,0.015503939492033906,0.012196259289433449,0.00964326029963345,0.9198553644943429,0.2148077417146654,0.13300463716674146,0.12744380812822864,0.018159045599134043,0.005459885885805467,0.024936316889217748,0.017671081606788448,0.09550712095978883
3,0.33756697131175184,2.1972301852600635,0.04746375861193253,0.03382670051227668,2.837752593436986E-32,0.0,0.04809967967294924,0.025888308005429402,0.0845215278005302,0.1189799419481846,0.017006816327220422,0.0033706175358581805,0.042482819403915004,0.044242467377705035,0.06588360066117838
3,0.39617711083394835,2.503884082293294,0.08215381585932276,0.026245613484197333,0.004398263030671823,0.004709734064350763,0.8839202079636984,0.24027735899557834,0.08465839528522565,0.37482755254831274,0.039135005894603864,7.320483655955392E-31,0.02586245517944448,0.024905069598520325,4.621651767148527E-32
3,0.29208448640238743,2.163180266539889,0.03826082592049019,0.03448577905059494,0.006745556816752357,0.0032931703714817046,0.06356699375645246,0.044467976720046834,0.08836166567661399,0.12381598392248336,0.0094978716016137,0.004659670237469492,0.06387146797776713,0.032765730142026814,0.06250820499619268
3,0.24699428946927707,2.0856266350881483,0.03203256971976976,0.033774040786120695,0.005244407064834099,0.004164910635490713,0.07291958932340041,0.014013628359126123,0.12117844048160596,0.0866995457078485,0.02054887636964597,0.005321893756073233,0.05302299568959581,0.044935143735126894,0.06353646759490428
3,0.30675781493539744,2.3678857713906334,0.08697290597629292,0.03638393069572161,0.014574510300224957,0.023767936515898966,0.9671590960350407,0.20037547076081463,0.1381642298283932,0.11820149825261982,0.05226174133475035,0.018624231309434736,0.09351851202559108,0.041889013245684274,0.04892740253104152
3,0.34796304583797916,2.5071370223664475,0.0716999265387655,0.03578220316485677,0.005789922029683747,0.0040448136047185005,0.9033149245033791,0.2004135003062951,0.0992102628434482,0.13656536724357596,0.01806595110058106,0.0012984536345556185,0.02075192398983378,0.0518368796066086,0.05756503272535466
4,0.3636930917045863,2.2140336938918965,0.049379719147847875,0.03779152736622047,0.030247321829118587,0.01821709336719749,0.162596264282906,0.042378634076142195,0.09791499785632703,0.18690831590174986,0.06066127105666346,0.017789529389790122,0.005877888322547443,0.02500619121309078,0.06970739992053551
4,0.3846915724200973,2.5358093690434953,0.0632765703514341,0.02175657423921231,0.049351524236219455,0.04225893799023912,0.8782850926544848,0.2058068397745495,0.10467678659966255,0.2124532575928289,0.0818031862647713,0.03019832049597616,0.0031428231764730006,0.013257272108862676,0.03306322937174616
4,0.3039820887821333,1.9781349494790934,0.032683333868289845,3.3762265232495053E-31,0.07503215156670853,0.019457333971096023,0.08388668672179779,0.016556309059646286,4.263561379817907E-25,0.09157506251379958,0.05449790424052832,0.058946670889793766,0.012112509525382143,0.007942050162345095,0.06983878410531492
4,0.31136270657834414,2.1048016247684593,0.04638143038603311,0.014072984896329748,0.007907816084960157,0.08426569566701078,0.23532973457319317,0.047587645557017846,0.07950669607529337,0.13262995165573171,0.11982919244797102,0.0033539556430586463,0.06528982562077063,0.005654333336813071,0.06458257143810969
4,0.2174235573698324,2.341603407516062,0.05374300446132705,0.0074270367519210295,0.012308296863547022,0.05766841489076324,0.9081352554655475,0.20127873100730173,0.09857548991751186,0.16602732770353848,0.08375603696756959,0.003376698004555112,0.013193012861821857,8.167923920716106E-30,0.11367478102391927
4,0.27294211087479825,2.412230996071437,0.05954808957266931,0.004135256331167384,0.033822372683411185,0.06402017791528122,0.9049968274023578,0.18001076154847193,0.08326079181209103,0.08294866386811611,0.09229790109169765,0.016128083529890286,0.0,0.006611265217792162,0.14321134368273183
5,0.30714416862196237,2.2175093804015256,0.026206709745605534,0.030350513808159722,0.015231999715424977,0.011855982608879722,0.0,0.020985929129219354,0.11201585295282715,0.11114328971725984,0.009258303073801962,0.008062543586065112,0.04253688769259571,0.03339731595754172,0.07313067555623577
5,0.3410251250585082,2.4354531641625097,0.08612310678724998,0.041632246604536384,0.013072567958250986,0.00909135634022576,0.9965749444263831,0.17923529703304653,0.13732853933536235,4.386216284918578E-32,0.01884520370058467,0.010020632945325854,0.08646475836726332,0.06807160332521359,0.22431758719637038
5,0.2378769191509257,2.046813255773599,0.020472885179753358,0.0314737144700937,0.015190594061150853,0.02804026184360232,0.014267024446222236,0.005844942219863017,0.10193151884867784,0.07645395844412758,0.0164148650974876,0.0069620204713625915,0.07868396026068715,0.0235569383412194,0.09849304229357171
5,0.3192469671513115,2.1688422307928614,0.04084721206506191,0.03067795201071044,0.06441118019928435,0.016852818150123735,0.016735364753221786,0.020603339466404906,0.11975232243150348,0.1166333863109506,0.03447457663812865,0.049289078769365405,0.018942438378840486,0.027832479092227545,0.07709598396355026
5,0.3683820173470612,2.576172024137225,0.05608972725238388,0.03853135081599926,0.05145252485443207,0.03535513473809933,0.8782410938811288,0.21410088853318382,0.10507598485445621,0.19017449768057085,0.074377051113173,0.03285767318484913,0.005752476516585776,0.0280815005674036,0.11744496754467613
5,0.33508441104982434,2.429212664605635,0.08140445024693002,0.039931855449225485,0.010679091282087692,0.014370520282115974,0.8558738362929939,0.17271003342598515,0.14105299083384493,0.079701442625154,0.016015605953990687,0.010999381486279282,0.08454855905931279,0.053046463908866866,0.25079415302448965
