1,0.017878610430580987,0.03225629836857769,0.013868641539292802,1.3772180904332088E-31,0.013993223714906314,2.9029542051748804E-32,0.004856619522688402,8.35015609988615E-30,0.007266398360610219,0.004460002273872618,0.003078940310631173
1,0.018146104335668954,0.07261143581584774,0.02360170281731109,0.026302559670219213,0.010667497444392136,0.0037717674448046524,0.011832561477974237,0.02450883058617264,0.0023302102783331717,0.00346325301225998,0.0019415535149178266
1,0.025292339302281034,0.02643190101189825,0.009926713215393623,0.008536421027591582,0.020800757385551833,0.0013614171300098004,0.005159092960631191,0.013656469642323964,0.013337725234247194,0.007841160430045464,0.007931954324893686
1,0.015955450710501348,0.046462229515207606,0.01882307262596467,0.018011842588272115,0.013079392499196298,0.0027547333878812407,0.012203077970048014,0.030315994561272114,0.004545481733436488,0.004520840460114144,7.803611483716004E-4
1,0.01994200198396994,0.02989564218104629,0.006759362079522669,0.0077767076498841,0.01955865533300327,0.002823239451231803,0.0037963397802954855,0.004804699978491775,0.008392524354020834,0.0038535296992988897,0.011174249901133627
1,0.025753324093070434,0.09327242703304958,0.03639296620142451,0.029080542463291715,0.013238017611079752,0.005380905152192851,0.023257727334984313,0.026686007116955394,0.011623986255188568,0.008481675027383426,2.67659156036963E-4
1,0.017313261239450622,0.043031527625204714,0.007625689942577015,0.014966300955077031,0.014310019135150918,9.374342279217305E-4,0.007793528064426283,0.013848785726793655,0.0021861694061508096,0.005504833228283813,0.0017908038208545394
1,0.02226664169689347,0.04763940912069394,0.02386668218174913,0.022511185718841475,0.01824001961017349,0.0020884462811346246,0.006759510806139134,0.01558066591364409,0.009299617417917912,0.0046751798322863854,0.00546254474085223
1,0.018192086751329765,0.05984344274916377,0.011811941488984913,0.02865554312337712,0.014721299105054857,0.00839192087863224,0.011960722422810677,0.03135125778567505,0.0020523393105609817,0.004441975225142432,0.012276715344466704
1,0.016680704804395353,0.035631769083017975,0.01133182826139947,0.010747948598451967,0.012646747807968959,9.068364962012723E-4,0.008483266243045245,0.029154083264414838,0.0047942663355808835,0.003137928845519308,0.00188140541872029
1,0.027048266848233936,0.030415588799442977,0.012586029683997019,0.02800905130597635,0.03554448588943836,0.007764594099082895,0.01160352749028815,0.029705071241237915,0.002498726533080103,0.004242973577682602,0.00516268710145136
1,0.028864473708801304,0.041716615571478446,0.010177635085220885,0.026943693129243964,0.019034774683406145,0.002017077622082728,0.0030125949732141876,0.04104706248871561,0.0068675261285247955,0.0057880631014666116,0.0011204462327976676
1,0.02048145106384994,0.027078536167981854,2.218848186243182E-32,0.01851173939862946,0.020476532484811863,0.0029460739855773277,0.003154557449967994,0.025511051027237913,9.893662280971614E-4,0.0046145213228135605,4.4427865036899004E-29
1,0.04624213640942316,2.9028811243069415E-31,0.015107542271044277,0.02853793072167745,0.04693351145219716,0.0032911256218407926,7.634997411937203E-32,0.03573550688419856,1.7378938377633569E-31,0.00903571411265436,8.992887569715248E-4
2,0.0047531812274063355,0.11591141668377333,0.03287369176248354,0.032606810900206507,0.003435274396923153,0.012452045061701498,0.014445892761150663,0.01948932570422347,0.00687293143395185,0.0054456191665932605,0.002029967842450997
2,0.012426196269854894,0.110138147476042,0.025022670747336734,0.0419316201870555,0.0032229780826348964,0.00800376544589518,0.006128302180006452,0.011594493504275202,0.006441168023205569,0.0033245857287298574,0.0052889621478229044
2,0.0033287878416229538,0.11596648294491281,0.02812564118161254,0.037173509849051906,0.007668335708559403,0.01729718457146532,0.015744659476978232,0.01984201541982904,0.011994462439195573,0.0039556253602802535,0.0029332705094883486
2,0.0,0.14594806278849035,0.036640212279472915,0.04466519715893945,0.006642684227593874,0.019133047795942586,0.01397982968449552,0.017905368175046968,0.01534123719050406,0.002689455013737793,0.006499912953613131
2,0.006755576178057393,0.11340962227696394,0.0383529130832623,0.029508609256294668,0.0031149752254755014,0.01028072994655604,0.013266174416869411,0.016679459013972792,0.008095210906816148,0.0025502218896914664,0.006584684614700938
