2,0.04963017644454103,0.019467007139617902,0.8669449684130749,0.677192601231961,0.0036788402378975195,2.020633039807724,0.7480236241985658,0.8135292277163073,2.08658700500543,1.5306285852740995,1.9897906329747441,0.01578733162107029
1,0.01087739231128739,0.042270815894768846,1.5511197095333733,1.6295259026641875,0.001406384765951114,1.9810652166787097,0.666680861499211,0.6837194175946728,2.261082181488864,1.6496825867742215,2.1250857961347176,3.3260885303961416
1,0.0068529855957447676,0.043217924096047584,1.6762140478791694,1.7428070489473861,9.103856365757756E-4,1.976442483743641,0.6679988277612768,0.7058165134016403,2.3299329858623183,1.6863847153272329,2.1729344626872718,3.293160017710148
1,0.00907681943288416,0.044934303501617236,1.6683584257034714,1.7382902376009701,0.0010183107293580305,2.0800228738000013,0.6422918652393493,0.6718678904403446,2.3138835228248005,1.676167413402264,2.1887615299820067,3.323818587054639
6,2.0161583024771437,1.5050008380436468,1.440687209757686,1.4547901691731135,0.0010426460805443463,0.04792410923436959,2.7290994594210662,2.575935772854408,2.3925693617524444,1.709710443451997,1.6090801909022814,0.04002550120964558
3,0.6750639957191421,0.7042619517876211,1.3322451837422171,0.9816565695627683,0.0030915787947780322,2.883161592617986,6.019809237112376E-31,0.08800088637874338,1.9047044025267996,1.579213098251195,1.4649854455220237,0.020427168861851523
1,0.010077021190290079,0.03827439080073137,1.5199383902834687,1.5653848503783385,0.0018949403008081253,1.9465294206037225,0.7238682273815208,0.7706633576857778,2.296182023383773,1.5700315689092303,2.116162263596203,2.8340489844295025
3,0.6634232072584599,0.6307691854553769,1.326553533732409,0.871204873838391,0.0015768457285746825,2.806737684334109,0.03900657080443512,0.03768584952477314,1.8688124968346964,1.5084793824989238,1.5391355782467917,0.015691013517845392
2,0.03915443749040531,0.01358237400088516,1.0294286486836721,0.7306501850270696,6.997303713796172E-4,1.9745404892573364,0.8097426083984632,0.8223783879737475,2.176684970872867,1.624678298247964,2.2047682218930036,0.0320791304429982
1,0.016704888678180565,0.05441658688462546,1.641391583083587,1.670922487674972,0.0010129285476353144,2.216690448913117,0.5889950715068628,0.6508481645398573,2.2824910688028655,1.6704869021401398,2.245617422111071,3.1378839361159976
5,2.049250120611724,2.093732778067511,0.14091776471355347,0.066905464330619,0.001669041381824512,2.1483601120761793,1.7438388671243832,1.9722157304587813,0.08291586642702484,1.2335909329566177,1.1053176324010245,0.013001667310518116
6,1.8736005134097236,1.2810078760223187,1.5566280027024058,1.6760094515644988,0.0012953521862119188,0.02672826375736538,2.6763115833420477,2.56366495774572,2.337298885233767,1.7694074315913828,1.6752260655779059,0.10642655287262198
4,2.198037878646854,2.0382755199021263,0.10518444244904662,0.07071124024927922,9.406103420703153E-4,2.1795176101798712,1.724372220215429,1.9013469557573484,1.0224383183336125,0.2929973082804061,0.46323628796384814,0.0026854323996042154
6,2.0078498358647,1.5051292945567136,1.4932592158338758,1.522595345424869,0.0016665287839802282,5.141030192800422E-32,2.856477621048336,2.710887905003124,2.336675804320682,1.768414691972631,1.747344236635572,0.08852919866889455
2,0.044711616702900574,0.014623773713970932,0.9043044052995235,0.7383457712496112,0.001192215355520012,2.140383933479785,0.6411931515004049,0.7010974387384254,2.1978185494875646,1.5344684335466967,2.0555948015428163,0.011640055149850748
5,2.322747335795559,2.3221635231408406,6.640869758981773E-31,5.846424235626951E-32,0.0,1.933354180939955,2.1728135170471607,2.336083730365794,0.7147548534512249,0.32746590867224973,0.5716932559577332,0.02168566555310014
1,0.007725914016515745,0.0473312491089278,1.6224261772129238,1.7256942692589279,0.002228201282163621,2.0938553736155154,0.6837313738433277,0.7500697840476035,2.261891669011281,1.637137665433539,2.2378988818162022,3.3018261256524193
2,0.04248628081836771,0.0,0.9421858900821042,0.6721681773314521,0.0012835007683166106,1.9915089116147382,0.7463526873446256,0.7990980667457713,2.2364967256799937,1.5904680585767466,2.1101339640592593,0.00887502609975294
1,1.9744399119288173E-31,0.050825786546233535,1.5650104728608363,1.6270903291503676,0.0020879076065794355,2.0351443642678433,0.6740106032571939,0.7264777308749285,2.2630977648373727,1.5734333996499872,2.1704494007630246,3.1743766959619277
3,0.726746278831106,0.666710550366707,1.3239815090868625,1.0704263427786487,7.677665997746588E-4,2.7382823789032957,0.08009239991748346,3.098516260757719E-31,1.8018024311704586,1.508694006945375,1.4810712547154405,0.01085124980761772
2,0.07261116849487788,0.015238280942532868,0.8108843339697007,0.6650600998829531,0.0015463061035603982,2.0121909067273647,0.7356101291027151,0.7316674317926135,2.46377471290136,1.3623981199223631,1.9574002788771514,0.009530087507205631
1,0.0019187967713912098,0.04917743541759015,1.4840360260139236,1.5674709031792105,0.0015678712415948663,2.0129964572756607,0.7154181741182865,0.7693270127422362,2.275850649573392,1.5623939246248093,2.172200209179372,3.103118801895472
5,2.3332753075395303,2.1647026927394784,0.09955635261067496,0.059302398958025755,4.743196649229899E-4,2.3426942946995832,1.958915727877336,2.2916467052893545,1.8585528215045927E-31,1.057784805063527,1.0085605287420174,0.009636890002501662
4,1.9468404735398464,1.9067546008641296,0.1459426307775498,0.06454600101596063,9.639930731859954E-4,2.0461766079537544,1.9222687626053012,2.1298841645925246,1.0416542917800826,0.0,0.4869949758952927,0.0041943862209978195
4,1.7642744078769195,1.798374691959506,0.16577303203834398,0.08074329923354957,0.0025789285076088754,2.445658839611248,2.1208903498699097,2.2829422364635334,1.0170761393372791,0.03815465736893624,4.3066205848899316E-31,0.0
