2,0.05769270712488747,0.11446693259155577,0.007802619784379121,0.07377750004334173,0.018599598289760613,0.009813335019974495,0.01641131321712402,0.46346916354439416,0.03409732346049268,0.3690126357728204,0.17373726367796025
1,0.008473522464905672,0.007963219070624103,0.011524196246285015,0.012260835387815971,0.0,0.011758114613465365,0.013883682282727348,0.0,0.05571401321399496,0.12382665239790727,0.014555072479054094
2,0.029746388993130497,0.04661772161786776,0.005613122669529366,0.03438685429079794,0.009104460923827232,0.005505326031121325,0.04621543434550324,0.3778895054005329,0.06647555735192523,0.3575687862787356,0.07735162674842357
1,0.008861411362483564,0.013394770240410551,0.015521638094152494,0.0034375054978743737,0.0033500156255090916,0.017680319601066342,0.015799419889828477,0.10356795267255414,0.06305768684689926,0.20973943323119157,0.05086775233376982
1,0.01296141035140243,0.013005119541135899,0.012317156604152668,0.015320650601613986,9.570492214426863E-4,0.012892519174772686,0.014975442239418133,0.08970931925650705,0.06773028394078597,0.10572034792247935,0.5990722448903448
1,0.014169394981966987,0.024506808173708018,0.015350930077726093,0.010709628624776653,0.005789870687848592,0.016497674928027607,0.007860476018388273,0.17281717175924913,0.1163144802908396,0.30188105614424354,0.31575196543924094
2,0.04046065981041316,0.044892791552105314,0.002475919269458554,0.06411374970758903,0.015279891984531143,0.0018693447125136466,0.05538790728112972,0.2515801859349288,0.02485172996802946,0.1003903978749991,0.04404029929331408
2,0.016947852032976753,0.038026452502032286,0.006366234381282406,0.03133813669465367,0.006683172187624066,0.007247204992026145,0.024790971970663673,0.4905404122341543,0.11449218321387024,0.4276639865649213,0.15684193607358687
1,0.009067639530674845,0.01777253494062772,0.007959199736892478,0.02260383380369006,0.004390763867885169,0.0086461223437888,0.0,0.2976657106563608,0.03205919202949604,0.0,4.091821458478913E-31
1,0.01056898330043668,0.01264526787249169,0.012933639481977255,0.023999551817574127,0.0037410359413341163,0.014850498345725608,0.05539628324307325,0.08760652294338152,0.03846681453423883,0.07207381381563067,0.5924553396831505
1,0.001742955014473807,0.0,0.010833012000009452,0.007365143622746737,0.001531307855275598,0.011848389321386234,0.0066293288127358165,0.09667777181181293,0.03421487074328387,0.05850464498891936,0.018699116685383356
2,0.04021266351605277,0.03481772759701676,0.0013787069370436466,0.0633596003304175,0.020588762437838908,0.0018032974837464742,0.04086017891884058,0.21480747258947022,0.009326481254116926,0.09371682787572949,0.059927608231328595
1,0.011083124432128185,0.014753469785825443,0.013967087299979879,0.017029476007910837,0.0017215743984073204,0.014631934280605363,0.04547408461656417,0.10721070109146814,0.05863038423935774,0.058331314493558974,0.2168636980594432
1,0.012032918201822397,0.01784429965608916,0.014241505593102315,0.012902467450134882,0.0025321273989500834,0.01658389887528904,0.031200095472480857,0.19947842886292777,0.042445953728910434,0.10843706378160342,0.3127895898564909
1,0.0,0.002283624006637868,0.01249841994489785,0.013805602183128214,0.0036783066778085676,0.015991997593820594,0.01537217340542029,0.4195961438810237,0.03131849933350686,0.0636316513811769,0.00473889286285972
2,0.029117513373174517,0.02450646004507023,0.002394735589418903,0.0521010867466225,0.010508835491818759,0.0017761817161436777,0.02633023898290124,0.21201730009409384,0.009198691500413475,0.11572695179536907,0.05975370663941137
1,0.010114064949585793,0.01472195228408735,0.008688966528058636,0.02213033951933077,0.002905996261530351,0.008357329253119711,0.004707391697850138,0.1858755223987187,0.03985294471102922,0.10259195525409855,0.025370475603916375
2,0.027211533159509388,0.050504698923759445,0.005279778773605237,0.041428354016113,0.0073629808077381245,0.005164823372734067,0.023347544335451942,0.3155727166160358,0.024541996214588073,0.17022472273175604,0.04568335740300904
2,0.016380351399700614,0.019644068401102402,0.006195813241325155,0.02530090294648963,0.004500907210119106,0.006126089044358949,0.03888711854454097,0.37708023748031205,0.04607487538055192,0.3477163897768026,0.02067725708879328
1,0.011850050047693995,0.011688323769045345,0.015396801258827402,0.0,0.006106210811348419,0.017482037408823817,0.02817963970242489,0.15478450543472577,0.11907472332365804,0.12850802033609218,0.22571703590062075
2,0.03103049396310366,0.03104270800354031,0.0021610023167642415,0.04417787026897618,0.014556194846381286,1.784731557744755E-32,0.030722770452696686,0.40885770178124214,0.0,0.13872540579477094,0.021439612364031014
2,0.026774580069423848,0.03737908649314686,0.004381240563007008,0.048433654536082726,0.007289785837562427,0.003909424070749854,0.05062780204087513,0.24949091234088774,0.015894899919047304,0.18566333651113542,0.49733568881613366
2,0.03821571042544303,0.045722667115975626,0.0,0.0513526610652538,0.016475891148385196,0.002161002316764242,0.03213707716496679,0.2481637422504966,0.01753791972497429,0.14753713828358375,0.09050115048797219
